Zipcode,City,Lat,Long,State
1937,HATHORNE,42.57,-70.95,MA
1830,HAVERHILL,42.78,-71.08,MA
1831,HAVERHILL,42.78,-71.08,MA
1832,HAVERHILL,42.78,-71.08,MA
1833,GEORGETOWN,42.73,-70.98,MA
1834,GROVELAND,42.75,-71.03,MA
1835,HAVERHILL,42.78,-71.08,MA
2018,ACCORD,42.17,-70.88,MA
2043,HINGHAM,42.23,-70.88,MA
2044,HINGHAM,42.23,-70.88,MA
2343,HOLBROOK,42.14,-71,MA
1520,HOLDEN,42.35,-71.85,MA
1746,HOLLISTON,42.2,-71.43,MA
1747,HOPEDALE,42.12,-71.54,MA
1748,HOPKINTON,42.22,-71.52,MA
1452,HUBBARDSTON,42.48,-72.01,MA
1749,HUDSON,42.39,-71.56,MA
2045,HULL,42.3,-70.9,MA
2047,HUMAROCK,42.19,-70.76,MA
2601,HYANNIS,41.65,-70.29,MA
2647,HYANNIS PORT,41.64,-70.3,MA
1938,IPSWICH,42.67,-70.83,MA
1522,JEFFERSON,42.38,-71.87,MA
1523,LANCASTER,42.45,-71.66,MA
1840,LAWRENCE,42.7,-71.16,MA
1841,LAWRENCE,42.7,-71.16,MA
1842,LAWRENCE,42.7,-71.16,MA
1843,LAWRENCE,42.7,-71.16,MA
1844,METHUEN,42.71,-71.18,MA
1845,NORTH ANDOVER,42.7,-71.11,MA
1524,LEICESTER,42.25,-71.9,MA
1453,LEOMINSTER,42.51,-71.77,MA
1773,LINCOLN,42.41,-71.3,MA
1525,LINWOOD,42.05,-71.64,MA
1460,LITTLETON,42.53,-71.47,MA
1850,LOWELL,42.63,-71.32,MA
1851,LOWELL,42.63,-71.32,MA
1852,LOWELL,42.63,-71.32,MA
1853,LOWELL,42.63,-71.32,MA
1854,LOWELL,42.63,-71.32,MA
1462,LUNENBURG,42.59,-71.72,MA
1901,LYNN,42.47,-70.96,MA
1902,LYNN,42.47,-70.96,MA
1903,LYNN,42.47,-70.96,MA
1904,LYNN,42.47,-70.96,MA
1905,LYNN,42.47,-70.96,MA
1906,SAUGUS,42.46,-71.01,MA
1907,SWAMPSCOTT,42.46,-70.89,MA
1908,NAHANT,42.42,-70.92,MA
1910,LYNN,42.47,-70.96,MA
1940,LYNNFIELD,42.53,-71.04,MA
1526,MANCHAUG,42.12,-71.76,MA
1944,MANCHESTER,42.56,-70.76,MA
2345,MANOMET,41.92,-70.56,MA
2048,MANSFIELD,42.02,-71.21,MA
1945,MARBLEHEAD,42.5,-70.85,MA
1752,MARLBOROUGH,42.34,-71.54,MA
2050,MARSHFIELD,42.09,-70.7,MA
2065,OCEAN BLUFF,42.1,-70.71,MA
2051,MARSHFIELD HILLS,42.15,-70.73,MA
2648,MARSTONS MILLS,41.67,-70.4,MA
2649,MASHPEE,41.65,-70.48,MA
1754,MAYNARD,42.42,-71.45,MA
2052,MEDFIELD,42.18,-71.3,MA
2053,MEDWAY,42.13,-71.4,MA
1756,MENDON,42.1,-71.55,MA
1860,MERRIMAC,42.83,-71,MA
2344,MIDDLEBORO,41.86,-70.9,MA
2346,MIDDLEBORO,41.86,-70.9,MA
2348,LAKEVILLE,41.86,-70.9,MA
2349,MIDDLEBORO,41.86,-70.9,MA
1949,MIDDLETON,42.6,-71.01,MA
1757,MILFORD,42.14,-71.51,MA
1527,MILLBURY,42.19,-71.76,MA
1984,WENHAM,42.6,-70.88,MA
2668,WEST BARNSTABLE,41.7,-70.37,MA
1580,WESTBOROUGH,42.26,-71.61,MA
1581,WESTBOROUGH,42.26,-71.61,MA
1582,WESTBOROUGH,42.26,-71.61,MA
1885,WEST BOXFORD,42.67,-71.03,MA
1583,WEST BOYLSTON,42.36,-71.78,MA
2379,WEST BRIDGEWATER,42.01,-71,MA
1585,WEST BROOKFIELD,42.23,-72.14,MA
2669,WEST CHATHAM,41.68,-69.99,MA
2670,WEST DENNIS,41.66,-70.16,MA
2574,WEST FALMOUTH,41.6,-70.64,MA
1886,WESTFORD,42.58,-71.43,MA
1472,WEST GROTON,42.61,-71.62,MA
2671,WEST HARWICH,41.67,-70.11,MA
2672,WEST HYANNISPORT,41.66,-70.33,MA
1441,WESTMINSTER,42.58,-71.98,MA
1473,WESTMINSTER,42.55,-71.9,MA
1985,WEST NEWBURY,42.8,-71,MA
2575,WEST TISBURY,41.38,-70.67,MA
1568,UPTON,42.17,-71.61,MA
2576,WEST WAREHAM,41.78,-70.75,MA
2090,WESTWOOD,42.21,-71.21,MA
2381,WHITE HORSE BEACH,41.93,-70.59,MA
1588,WHITINSVILLE,42.11,-71.67,MA
2382,WHITMAN,42.08,-70.93,MA
1887,WILMINGTON,42.55,-71.16,MA
1475,WINCHENDON,42.68,-72.04,MA
1477,WINCHENDON SPRINGS,42.69,-72.01,MA
1890,WINCHESTER,42.45,-71.14,MA
1801,WOBURN,42.48,-71.15,MA
1807,WOBURN,42.48,-71.15,MA
1813,WOBURN,42.48,-71.15,MA
1815,WOBURN,42.48,-71.15,MA
1888,WOBURN,42.48,-71.15,MA
1784,WOODVILLE,42.23,-71.55,MA
1601,WORCESTER,42.26,-71.8,MA
1602,WORCESTER,42.26,-71.8,MA
1603,WORCESTER,42.26,-71.8,MA
1604,WORCESTER,42.26,-71.8,MA
1605,WORCESTER,42.26,-71.8,MA
1606,WORCESTER,42.26,-71.8,MA
1607,WORCESTER,42.26,-71.8,MA
1608,WORCESTER,42.26,-71.8,MA
1609,WORCESTER,42.26,-71.8,MA
1610,WORCESTER,42.26,-71.8,MA
1611,CHERRY VALLEY,42.23,-71.87,MA
1612,PAXTON,42.31,-71.93,MA
1613,WORCESTER,42.26,-71.8,MA
1614,WORCESTER,42.26,-71.8,MA
1615,WORCESTER,42.26,-71.8,MA
1653,WORCESTER,42.26,-71.8,MA
1654,WORCESTER,42.26,-71.8,MA
1655,WORCESTER,42.26,-71.8,MA
2093,WRENTHAM,42.06,-71.33,MA
2675,YARMOUTH PORT,41.7,-70.22,MA
2364,KINGSTON,41.99,-70.71,MA
2347,LAKEVILLE,41.85,-70.95,MA
4406,ABBOT,45.18,-69.45,ME
4001,ACTON,43.53,-70.91,ME
4606,ADDISON,45.08,-67.46,ME
4910,ALBION,44.53,-69.44,ME
4002,ALFRED,43.47,-70.71,ME
4535,ALNA,44.1,-69.6,ME
4216,ANDOVER,44.63,-70.75,ME
4911,ANSON,44.79,-69.88,ME
4732,ASHLAND,46.63,-68.4,ME
4912,ATHENS,44.92,-69.67,ME
4210,AUBURN,44.08,-70.24,ME
4211,AUBURN,44.08,-70.24,ME
4212,AUBURN,44.08,-70.24,ME
4330,AUGUSTA,44.33,-69.72,ME
4332,AUGUSTA,44.33,-69.72,ME
4333,AUGUSTA,44.33,-69.72,ME
4336,AUGUSTA,44.33,-69.72,ME
4338,AUGUSTA,44.33,-69.72,ME
4408,AURORA,44.85,-68.32,ME
4003,BAILEY ISLAND,43.73,-69.99,ME
4401,BANGOR,44.83,-68.78,ME
4402,BANGOR,44.83,-68.78,ME
4609,BAR HARBOR,44.38,-68.21,ME
4004,BAR MILLS,43.61,-70.54,ME
4635,FRENCHBORO,44.11,-68.36,ME
4653,BASS HARBOR,44.15,-68.43,ME
4530,BATH,43.93,-69.83,ME
4611,BEALS,44.48,-67.58,ME
4915,BELFAST,44.42,-69.02,ME
4917,BELGRADE,44.44,-69.83,ME
4918,BELGRADE LAKES,44.51,-69.84,ME
4733,BENEDICTA,45.8,-68.41,ME
4612,BERNARD,44.24,-68.35,ME
3901,BERWICK,43.26,-70.86,ME
4217,BETHEL,44.4,-70.79,ME
4286,WEST BETHEL,44.4,-70.86,ME
4005,BIDDEFORD,43.46,-70.44,ME
4007,BIDDEFORD,43.46,-70.44,ME
4006,BIDDEFORD POOL,43.44,-70.34,ME
4920,BINGHAM,45.05,-69.87,ME
4613,BIRCH HARBOR,44.38,-68.04,ME
4734,BLAINE,46.5,-67.86,ME
4614,BLUE HILL,44.41,-68.58,ME
4629,EAST BLUE HILL,44.44,-68.54,ME
4537,BOOTHBAY,43.87,-69.63,ME
4549,ISLE OF SPRINGS,43.89,-69.62,ME
4538,BOOTHBAY HARBOR,43.85,-69.62,ME
4570,SQUIRREL ISLAND,43.8,-69.63,ME
4008,BOWDOINHAM,44.01,-69.89,ME
4410,BRADFORD,45.06,-68.93,ME
4411,BRADLEY,44.92,-68.62,ME
4412,BREWER,44.77,-68.73,ME
4735,BRIDGEWATER,46.42,-67.84,ME
4009,BRIDGTON,44.06,-70.72,ME
4539,BRISTOL,43.95,-69.5,ME
4616,BROOKLIN,44.26,-68.56,ME
4921,BROOKS,44.55,-69.12,ME
4617,BROOKSVILLE,44.34,-68.68,ME
4642,HARBORSIDE,44.33,-68.79,ME
4413,BROOKTON,45.52,-67.76,ME
4010,BROWNFIELD,43.93,-70.9,ME
4414,BROWNVILLE,45.3,-69.03,ME
4415,BROWNVILLE JUNCTION,45.35,-69.05,ME
4011,BRUNSWICK,43.91,-69.96,ME
4219,BRYANT POND,44.37,-70.64,ME
4220,BUCKFIELD,44.28,-70.36,ME
4416,BUCKSPORT,44.6,-68.79,ME
4417,BURLINGTON,45.2,-68.42,ME
4922,BURNHAM,44.69,-69.42,ME
4619,CALAIS,45.13,-67.2,ME
4923,CAMBRIDGE,45.02,-69.47,ME
4843,CAMDEN,44.2,-69.06,ME
4847,HOPE,44.26,-69.15,ME
4924,CANAAN,44.76,-69.56,ME
4221,CANTON,44.44,-70.31,ME
3902,CAPE NEDDICK,43.17,-70.61,ME
4925,CARATUNK,45.23,-69.99,ME
4418,GREENBUSH,45.08,-68.59,ME
4736,CARIBOU,46.86,-67.99,ME
4419,CARMEL,44.79,-69.05,ME
4015,CASCO,44,-70.52,ME
4420,CASTINE,44.38,-68.8,ME
4421,CASTINE,44.38,-68.8,ME
4016,CENTER LOVELL,44.17,-70.87,ME
4541,CHAMBERLAIN,43.88,-69.49,ME
4422,CHARLESTON,45.08,-69.04,ME
4017,CHEBEAGUE ISLAND,43.73,-70.11,ME
4622,CHERRYFIELD,44.6,-67.92,ME
4926,CHINA VILLAGE,44.47,-69.51,ME
4019,CLIFF ISLAND,43.69,-70.1,ME
4927,CLINTON,44.63,-69.5,ME
4623,COLUMBIA FALLS,44.65,-67.72,ME
4341,COOPERS MILLS,44.27,-69.49,ME
4624,COREA,44.41,-67.99,ME
4928,CORINNA,44.92,-69.26,ME
4020,CORNISH,43.8,-70.8,ME
4625,CRANBERRY ISLES,44.24,-68.26,ME
4738,CROUSEVILLE,46.76,-68.08,ME
4021,CUMBERLAND CENTER,43.8,-70.25,ME
4563,CUSHING,44.01,-69.24,ME
4626,CUTLER,44.69,-67.21,ME
4543,DAMARISCOTTA,44.03,-69.51,ME
4424,DANFORTH,45.66,-67.86,ME
4492,WAITE,45.32,-67.69,ME
4223,DANVILLE,44.03,-70.27,ME
4627,DEER ISLE,44.22,-68.67,ME
4022,DENMARK,43.97,-70.8,ME
4628,DENNYSVILLE,44.9,-67.22,ME
4929,DETROIT,44.79,-69.29,ME
4930,DEXTER,45.01,-69.29,ME
4224,DIXFIELD,44.53,-70.45,ME
4932,DIXMONT,44.68,-69.16,ME
4426,DOVER FOXCROFT,45.21,-69.18,ME
4481,SEBEC,45.27,-69.11,ME
4342,DRESDEN,44.1,-69.72,ME
4225,DRYDEN,44.62,-70.25,ME
4739,EAGLE LAKE,47.04,-68.59,ME
4226,EAST ANDOVER,44.6,-70.72,ME
4024,EAST BALDWIN,43.88,-70.69,ME
4544,EAST BOOTHBAY,43.82,-69.59,ME
4427,CORINTH,44.98,-69.01,ME
4227,EAST DIXFIELD,44.57,-70.3,ME
4428,EDDINGTON,44.82,-68.69,ME
4429,HOLDEN,44.75,-68.67,ME
4027,LEBANON,43.39,-70.85,ME
4228,EAST LIVERMORE,44.39,-70.12,ME
4630,EAST MACHIAS,44.73,-67.39,ME
4430,EAST MILLINOCKET,45.62,-68.57,ME
4933,EAST NEWPORT,44.81,-69.22,ME
4740,EASTON,46.64,-67.91,ME
4431,EAST ORLAND,44.58,-68.66,ME
4028,EAST PARSONSFIELD,43.72,-70.91,ME
4230,EAST POLAND,44.06,-70.33,ME
4631,EASTPORT,44.91,-67.01,ME
4029,SEBAGO,43.89,-70.64,ME
4231,STONEHAM,44.25,-70.81,ME
4935,EAST VASSALBORO,44.44,-69.6,ME
4030,EAST WATERBORO,43.6,-70.69,ME
4234,EAST WILTON,44.61,-70.18,ME
4343,EAST WINTHROP,44.33,-69.9,ME
3903,ELIOT,43.15,-70.8,ME
4605,ELLSWORTH,44.58,-68.49,ME
4434,ETNA,44.82,-69.11,ME
4936,EUSTIS,45.21,-70.47,ME
4435,EXETER,44.97,-69.14,ME
4937,FAIRFIELD,44.59,-69.6,ME
4938,FARMINGTON,44.66,-70.14,ME
4940,FARMINGTON FALLS,44.62,-70.07,ME
4742,FORT FAIRFIELD,46.76,-67.83,ME
4737,CLAYTON LAKE,46.61,-69.52,ME
4741,ESTCOURT STATION,47.4,-69.17,ME
4743,FORT KENT,47.26,-68.57,ME
4744,FORT KENT MILLS,47.23,-68.58,ME
4438,FRANKFORT,44.6,-68.87,ME
4634,FRANKLIN,44.58,-68.23,ME
4941,FREEDOM,44.53,-69.29,ME
4032,FREEPORT,43.85,-70.1,ME
4033,FREEPORT,43.85,-70.1,ME
4034,FREEPORT,43.85,-70.1,ME
4547,FRIENDSHIP,43.98,-69.33,ME
4037,FRYEBURG,44.01,-70.97,ME
4344,FARMINGDALE,44.25,-69.78,ME
4345,GARDINER,44.19,-69.78,ME
4346,RANDOLPH,44.23,-69.75,ME
4939,GARLAND,45.03,-69.16,ME
4548,GEORGETOWN,43.8,-69.74,ME
4038,GORHAM,43.68,-70.44,ME
4607,GOULDSBORO,44.47,-68.03,ME
4746,GRAND ISLE,47.3,-68.15,ME
4039,GRAY,43.88,-70.33,ME
4236,GREENE,44.18,-70.14,ME
4441,GREENVILLE,45.46,-69.59,ME
4485,SHIRLEY MILLS,45.35,-69.63,ME
4442,GREENVILLE JUNCTION,45.47,-69.69,ME
4443,GUILFORD,45.16,-69.38,ME
4347,HALLOWELL,44.29,-69.81,ME
4444,HAMPDEN,44.74,-68.83,ME
4640,HANCOCK,44.52,-68.25,ME
4237,HANOVER,44.49,-70.69,ME
4942,HARMONY,44.97,-69.54,ME
4643,HARRINGTON,44.61,-67.81,ME
4040,HARRISON,44.11,-70.67,ME
4943,HARTLAND,44.88,-69.45,ME
4238,HEBRON,44.19,-70.4,ME
4944,HINCKLEY,44.67,-69.65,ME
4041,HIRAM,43.87,-70.8,ME
4042,HOLLIS CENTER,43.59,-70.6,ME
4730,HOULTON,46.11,-67.83,ME
4761,NEW LIMERICK,46.1,-67.96,ME
4448,HOWLAND,45.25,-68.66,ME
4449,HUDSON,45,-68.88,ME
4644,HULLS COVE,44.42,-68.27,ME
4747,ISLAND FALLS,46,-68.27,ME
4848,ISLESBORO,44.3,-68.9,ME
4646,ISLESFORD,44.3,-68.27,ME
4945,JACKMAN,45.62,-70.25,ME
4239,JAY,44.5,-70.21,ME
4262,NORTH JAY,44.53,-70.21,ME
4348,JEFFERSON,44.2,-69.45,ME
4648,JONESBORO,44.66,-67.57,ME
4649,JONESPORT,44.53,-67.59,ME
4450,KENDUSKEAG,44.91,-68.93,ME
4043,KENNEBUNK,43.38,-70.54,ME
4014,CAPE PORPOISE,43.37,-70.43,ME
4046,KENNEBUNKPORT,43.35,-70.46,ME
4349,KENTS HILL,44.43,-70.07,ME
4047,PARSONSFIELD,43.72,-70.92,ME
4947,KINGFIELD,44.95,-70.15,ME
4451,KINGMAN,45.54,-68.2,ME
3904,KITTERY,43.09,-70.73,ME
3905,KITTERY POINT,43.08,-70.69,ME
4453,LAGRANGE,45.16,-68.84,ME
4455,LEE,45.36,-68.28,ME
4263,LEEDS,44.3,-70.12,ME
4456,LEVANT,44.86,-68.93,ME
4240,LEWISTON,44.08,-70.17,ME
4241,LEWISTON,44.08,-70.17,ME
4243,LEWISTON,44.08,-70.17,ME
4949,LIBERTY,44.38,-69.3,ME
4048,LIMERICK,43.68,-70.79,ME
4750,LIMESTONE,46.91,-67.83,ME
4751,LIMESTONE,46.91,-67.83,ME
4049,LIMINGTON,43.73,-70.71,ME
4457,LINCOLN,45.36,-68.5,ME
4849,LINCOLNVILLE,44.28,-69,ME
4850,LINCOLNVILLE CENTER,44.3,-69.07,ME
4222,DURHAM,43.92,-70.12,ME
4250,LISBON,44.01,-70.12,ME
4252,LISBON FALLS,44,-70.05,ME
4350,LITCHFIELD,44.13,-69.96,ME
4650,LITTLE DEER ISLE,44.28,-68.71,ME
4253,LIVERMORE,44.33,-70.24,ME
4254,LIVERMORE FALLS,44.47,-70.18,ME
4255,GREENWOOD,44.4,-70.7,ME
4050,LONG ISLAND,43.69,-70.15,ME
4051,LOVELL,44.12,-70.89,ME
4652,LUBEC,44.79,-67.11,ME
4654,MACHIAS,44.7,-67.47,ME
4686,WESLEY,44.95,-67.66,ME
4655,MACHIASPORT,44.69,-67.39,ME
4756,MADAWASKA,47.34,-68.33,ME
4950,MADISON,44.79,-69.88,ME
4351,MANCHESTER,44.32,-69.86,ME
4757,MAPLETON,46.68,-68.16,ME
4758,MARS HILL,46.51,-67.86,ME
4851,MATINICUS,43.86,-68.88,ME
4459,MATTAWAMKEAG,45.51,-68.35,ME
4256,MECHANIC FALLS,44.11,-70.39,ME
4657,MEDDYBEMPS,45.03,-67.35,ME
4551,BREMEN,44,-69.42,ME
4460,MEDWAY,45.6,-68.53,ME
4257,MEXICO,44.56,-70.54,ME
4658,MILBRIDGE,44.52,-67.88,ME
4461,MILFORD,44.94,-68.64,ME
4462,MILLINOCKET,45.65,-68.69,ME
4463,MILO,45.25,-68.98,ME
4258,MINOT,44.08,-70.32,ME
4852,MONHEGAN,43.76,-69.32,ME
4259,MONMOUTH,44.23,-70.01,ME
4951,MONROE,44.61,-69.01,ME
4464,MONSON,45.28,-69.5,ME
4760,MONTICELLO,46.3,-67.84,ME
4054,MOODY,43.3,-70.59,ME
4952,MORRILL,44.44,-69.14,ME
4660,MOUNT DESERT,44.31,-68.36,ME
4352,MOUNT VERNON,44.5,-69.98,ME
4055,NAPLES,43.97,-70.6,ME
4553,NEWCASTLE,44.03,-69.53,ME
4056,NEWFIELD,43.64,-70.84,ME
4260,NEW GLOUCESTER,43.96,-70.28,ME
4554,NEW HARBOR,43.85,-69.5,ME
4558,PEMAQUID,43.89,-69.52,ME
4953,NEWPORT,44.83,-69.26,ME
4261,NEWRY,44.48,-70.78,ME
4955,NEW SHARON,44.63,-70.01,ME
4762,NEW SWEDEN,46.94,-68.12,ME
4956,NEW VINEYARD,44.8,-70.12,ME
4555,NOBLEBORO,44.07,-69.48,ME
4957,NORRIDGEWOCK,44.71,-69.79,ME
4958,NORTH ANSON,44.95,-69.94,ME
3906,NORTH BERWICK,43.3,-70.73,ME
4057,NORTH BRIDGTON,44.1,-70.7,ME
4662,NORTHEAST HARBOR,44.3,-68.36,ME
4556,EDGECOMB,43.95,-69.63,ME
4853,NORTH HAVEN,44.15,-68.86,ME
4265,NORTH MONMOUTH,44.27,-70.05,ME
4954,NEW PORTLAND,44.88,-70.09,ME
4961,NEW PORTLAND,45.01,-70.08,ME
4664,SULLIVAN,44.53,-68.15,ME
4266,NORTH TURNER,44.33,-70.25,ME
4962,NORTH VASSALBORO,44.48,-69.56,ME
4061,NORTH WATERBORO,43.63,-70.73,ME
4267,NORTH WATERFORD,44.2,-70.72,ME
4353,WHITEFIELD,44.17,-69.62,ME
4062,WINDHAM,43.79,-70.4,ME
4082,SOUTH WINDHAM,43.73,-70.42,ME
4268,NORWAY,44.21,-70.55,ME
4763,OAKFIELD,46.09,-68.15,ME
4963,OAKLAND,44.55,-69.71,ME
3907,OGUNQUIT,43.24,-70.59,ME
4063,OCEAN PARK,43.51,-70.38,ME
4064,OLD ORCHARD BEACH,43.52,-70.38,ME
4468,OLD TOWN,44.95,-68.73,ME
4964,OQUOSSOC,44.96,-70.77,ME
4471,ORIENT,45.81,-67.84,ME
4472,ORLAND,44.57,-68.73,ME
4469,ORONO,44.88,-68.68,ME
4473,ORONO,44.88,-68.68,ME
4474,ORRINGTON,44.73,-68.82,ME
4066,ORRS ISLAND,43.77,-69.96,ME
4854,OWLS HEAD,44.08,-69.05,ME
4764,OXBOW,46.41,-68.49,ME
4270,OXFORD,44.14,-70.5,ME
4354,PALERMO,44.4,-69.47,ME
4965,PALMYRA,44.84,-69.35,ME
4271,PARIS,44.26,-70.49,ME
4475,PASSADUMKEAG,45.18,-68.61,ME
4765,PATTEN,45.99,-68.44,ME
4666,PEMBROKE,44.95,-67.16,ME
4476,PENOBSCOT,44.46,-68.71,ME
4766,PERHAM,46.84,-68.19,ME
4667,PERRY,44.97,-67.07,ME
4966,PHILLIPS,44.82,-70.34,ME
4562,PHIPPSBURG,43.82,-69.81,ME
4967,PITTSFIELD,44.77,-69.38,ME
4969,PLYMOUTH,44.76,-69.21,ME
4274,POLAND,44.06,-70.39,ME
4768,PORTAGE,46.76,-68.47,ME
4855,PORT CLYDE,43.93,-69.25,ME
4068,PORTER,43.79,-70.93,ME
4101,PORTLAND,43.66,-70.25,ME
4102,PORTLAND,43.66,-70.25,ME
4103,PORTLAND,43.66,-70.25,ME
4104,PORTLAND,43.66,-70.25,ME
4105,FALMOUTH,43.72,-70.24,ME
4106,SOUTH PORTLAND,43.63,-70.28,ME
4107,CAPE ELIZABETH,43.56,-70.2,ME
4108,PEAKS ISLAND,43.66,-70.18,ME
4109,PORTLAND,43.66,-70.25,ME
4110,CUMBERLAND FORESIDE,43.75,-70.2,ME
4112,PORTLAND,43.66,-70.25,ME
4116,SOUTH PORTLAND,43.63,-70.28,ME
4122,PORTLAND,43.66,-70.25,ME
4123,PORTLAND,43.66,-70.25,ME
4124,PORTLAND,43.66,-70.25,ME
4069,POWNAL,43.89,-70.18,ME
4769,PRESQUE ISLE,46.68,-67.98,ME
4637,GRAND LAKE STREAM,45.17,-67.77,ME
4668,PRINCETON,45.22,-67.57,ME
4669,PROSPECT HARBOR,44.42,-68.03,ME
4970,RANGELEY,44.96,-70.64,ME
4071,RAYMOND,43.9,-70.47,ME
4355,READFIELD,44.38,-69.96,ME
4357,RICHMOND,44.08,-69.79,ME
4671,ROBBINSTON,45.06,-67.16,ME
4841,ROCKLAND,44.12,-69.13,ME
4846,GLEN COVE,44.11,-69.08,ME
4856,ROCKPORT,44.18,-69.07,ME
4478,ROCKWOOD,45.67,-69.74,ME
4564,ROUND POND,43.91,-69.46,ME
4275,ROXBURY,44.66,-70.59,ME
4276,RUMFORD,44.54,-70.56,ME
4280,SABATTUS,44.11,-70.1,ME
4072,SACO,43.53,-70.45,ME
4772,SAINT AGATHA,47.24,-68.31,ME
4971,SAINT ALBANS,44.91,-69.41,ME
4773,SAINT DAVID,47.31,-68.22,ME
4774,SAINT FRANCIS,47.17,-68.89,ME
4672,SALSBURY COVE,44.43,-68.32,ME
4972,SANDY POINT,44.52,-68.84,ME
4073,SANFORD,43.44,-70.78,ME
4479,SANGERVILLE,45.16,-69.35,ME
4070,SCARBOROUGH,43.59,-70.33,ME
4074,SCARBOROUGH,43.59,-70.33,ME
4674,SEAL COVE,44.3,-68.41,ME
4675,SEAL HARBOR,44.29,-68.24,ME
4973,SEARSMONT,44.36,-69.19,ME
4974,SEARSPORT,44.46,-68.91,ME
4565,SEBASCO ESTATES,43.77,-69.84,ME
4673,SARGENTVILLE,44.32,-68.7,ME
4676,SEDGWICK,44.3,-68.61,ME
4076,SHAPLEIGH,43.54,-70.84,ME
4975,SHAWMUT,44.62,-69.6,ME
4775,SHERIDAN,46.66,-68.41,ME
4776,SHERMAN,45.81,-68.31,ME
4777,STACYVILLE,45.89,-68.43,ME
4779,SINCLAIR,47.16,-68.3,ME
4976,SKOWHEGAN,44.77,-69.71,ME
4978,SMITHFIELD,44.63,-69.8,ME
4780,SMYRNA MILLS,46.12,-68.16,ME
4781,WALLAGRASS,47.15,-68.57,ME
4979,SOLON,44.94,-69.85,ME
4677,SORRENTO,44.49,-68.18,ME
3908,SOUTH BERWICK,43.23,-70.81,ME
4568,SOUTH BRISTOL,43.86,-69.56,ME
4077,SOUTH CASCO,43.87,-70.51,ME
4358,SOUTH CHINA,44.39,-69.58,ME
4013,BUSTINS ISLAND,43.79,-70.07,ME
4078,SOUTH FREEPORT,43.86,-70.1,ME
4359,SOUTH GARDINER,44.17,-69.78,ME
4079,HARPSWELL,43.8,-69.98,ME
4281,SOUTH PARIS,44.21,-70.51,ME
4858,SOUTH THOMASTON,44.05,-69.12,ME
4679,SOUTHWEST HARBOR,44.27,-68.33,ME
4487,SPRINGFIELD,45.39,-68.13,ME
4083,SPRINGVALE,43.46,-70.8,ME
4859,SPRUCE HEAD,44.01,-69.17,ME
4084,STANDISH,43.73,-70.55,ME
4085,STEEP FALLS,43.76,-70.64,ME
4488,STETSON,44.89,-69.14,ME
4680,STEUBEN,44.51,-67.96,ME
4489,STILLWATER,45.01,-68.72,ME
4783,STOCKHOLM,47.04,-68.14,ME
4981,STOCKTON SPRINGS,44.48,-68.85,ME
4645,ISLE AU HAUT,44.04,-68.62,ME
4681,STONINGTON,44.18,-68.67,ME
4982,STRATTON,45.14,-70.44,ME
4983,STRONG,44.8,-70.22,ME
4683,SUNSET,44.22,-68.7,ME
4684,SURRY,44.49,-68.5,ME
4685,SWANS ISLAND,44.14,-68.45,ME
4984,TEMPLE,44.68,-70.22,ME
4860,TENANTS HARBOR,43.95,-69.23,ME
4861,THOMASTON,44.08,-69.18,ME
4986,THORNDIKE,44.57,-69.27,ME
4490,TOPSFIELD,45.41,-67.73,ME
4086,TOPSHAM,43.93,-69.94,ME
4571,TREVETT,43.89,-69.67,ME
4987,TROY,44.66,-69.24,ME
4282,TURNER,44.25,-70.25,ME
4862,UNION,44.21,-69.27,ME
4988,UNITY,44.61,-69.33,ME
4745,FRENCHVILLE,47.28,-68.38,ME
4785,VAN BUREN,47.16,-67.95,ME
4454,LAMBERT LAKE,45.54,-67.52,ME
4491,VANCEBORO,45.56,-67.43,ME
4989,VASSALBORO,44.45,-69.67,ME
4360,VIENNA,44.53,-69.98,ME
4863,VINALHAVEN,44.04,-68.83,ME
4572,WALDOBORO,44.09,-69.38,ME
4573,WALPOLE,43.94,-69.55,ME
4864,WARREN,44.12,-69.24,ME
4786,WASHBURN,46.79,-68.15,ME
4574,WASHINGTON,44.27,-69.36,ME
4087,WATERBORO,43.53,-70.71,ME
4088,WATERFORD,44.18,-70.71,ME
4901,WATERVILLE,44.56,-69.55,ME
4903,WATERVILLE,44.54,-69.66,ME
4284,WAYNE,44.34,-70.06,ME
4285,WELD,44.69,-70.42,ME
4090,WELLS,43.32,-70.58,ME
4091,WEST BALDWIN,43.83,-70.77,ME
4575,WEST BOOTHBAY HARBOR,43.85,-69.65,ME
4287,BOWDOIN,44.04,-70.02,ME
4092,WESTBROOK,43.69,-70.35,ME
4098,WESTBROOK,43.69,-70.35,ME
4093,BUXTON,43.66,-70.6,ME
4493,WEST ENFIELD,45.26,-68.58,ME
4992,WEST FARMINGTON,44.63,-70.16,ME
4787,WESTFIELD,46.57,-67.92,ME
4985,WEST FORKS,45.42,-69.97,ME
4094,WEST KENNEBUNK,43.41,-70.62,ME
4288,WEST MINOT,44.17,-70.33,ME
4095,WEST NEWFIELD,43.64,-70.92,ME
4289,WEST PARIS,44.32,-70.57,ME
4290,PERU,44.5,-70.4,ME
4291,WEST POLAND,44.05,-70.45,ME
4865,WEST ROCKPORT,44.19,-69.15,ME
4576,SOUTHPORT,43.84,-69.65,ME
4292,SUMNER,44.39,-70.43,ME
4691,WHITING,44.79,-67.17,ME
4294,WILTON,44.59,-70.23,ME
4363,WINDSOR,44.31,-69.58,ME
